date,store_nbr,item_nbr,units,sum_units
2012-10-18,32,45,23,47334
2012-09-19,32,45,39,47334
2012-04-04,32,45,42,47334
2012-10-07,32,45,55,47334
2012-10-10,32,45,40,47334
2012-09-27,32,45,46,47334
2012-09-30,32,45,70,47334
2012-04-09,32,45,33,47334
2012-09-26,32,45,52,47334
2012-04-10,32,45,56,47334
2012-10-05,32,45,57,47334
2012-10-08,32,45,55,47334
2012-04-14,32,45,62,47334
2012-10-11,32,45,42,47334
2012-04-16,32,45,68,47334
2012-09-11,32,45,57,47334
2012-10-13,32,45,67,47334
2012-10-14,32,45,60,47334
2012-03-30,32,45,50,47334
2014-06-28,32,45,39,47334
2014-07-04,32,45,39,47334
2014-07-03,32,45,54,47334
2012-04-21,32,45,45,47334
2012-10-16,32,45,48,47334
2012-10-21,32,45,70,47334
2012-10-19,32,45,37,47334
2012-04-24,32,45,54,47334
2014-05-28,32,45,30,47334
2014-07-17,32,45,38,47334
2014-06-12,32,45,27,47334
2014-07-15,32,45,34,47334
2014-01-16,32,45,25,47334
2014-06-15,32,45,54,47334
2012-04-26,32,45,31,47334
2012-10-26,32,45,39,47334
2012-10-29,32,45,65,47334
2012-04-27,32,45,48,47334
2012-10-30,32,45,40,47334
2012-07-23,32,45,50,47334
2012-10-27,32,45,66,47334
2012-04-29,32,45,72,47334
2012-02-19,32,45,49,47334
2012-07-21,32,45,65,47334
2012-07-30,32,45,50,47334
2012-05-05,32,45,48,47334
2013-06-19,32,45,37,47334
2012-07-19,32,45,43,47334
2012-10-28,32,45,54,47334
2014-09-26,32,45,29,47334
2014-09-28,32,45,47,47334
2014-10-01,32,45,28,47334
2014-10-04,32,45,30,47334
2014-10-08,32,45,28,47334
2014-10-10,32,45,24,47334
2014-10-13,32,45,25,47334
2014-10-14,32,45,30,47334
2014-10-16,32,45,17,47334
2014-10-17,32,45,23,47334
2014-10-19,32,45,42,47334
2014-10-20,32,45,22,47334
2014-10-22,32,45,23,47334
2014-10-29,32,45,26,47334
2014-09-19,32,45,20,47334
2014-10-18,32,45,31,47334
2014-10-05,32,45,46,47334
2014-10-21,32,45,22,47334
2014-10-28,32,45,26,47334
2014-10-30,32,45,21,47334
2014-10-25,32,45,29,47334
2014-10-31,32,45,18,47334
2014-10-27,32,45,27,47334
2014-10-24,32,45,21,47334
2014-10-23,32,45,26,47334
2014-10-26,32,45,31,47334
2014-10-15,32,45,34,47334
2014-10-06,32,45,22,47334
2014-10-11,32,45,32,47334
2014-10-09,32,45,13,47334
2014-10-07,32,45,13,47334
2014-10-03,32,45,32,47334
2014-10-02,32,45,27,47334
2014-09-30,32,45,23,47334
2014-09-29,32,45,29,47334
2014-09-27,32,45,19,47334
2014-09-14,32,45,40,47334
2014-09-25,32,45,17,47334
2014-09-24,32,45,25,47334
2014-09-23,32,45,12,47334
2014-09-21,32,45,52,47334
2014-09-20,32,45,36,47334
2014-09-18,32,45,18,47334
2014-09-17,32,45,34,47334
2014-09-16,32,45,20,47334
2014-09-15,32,45,23,47334
2014-09-22,32,45,24,47334
2014-10-12,32,45,36,47334
2014-09-13,32,45,31,47334
2013-12-04,32,51,4,404
2012-02-15,32,51,2,404
2014-09-27,32,51,1,404
2014-05-11,32,51,1,404
2014-04-20,32,51,1,404
2014-04-06,32,51,1,404
2014-03-19,32,51,1,404
2014-03-06,32,51,1,404
2014-02-25,32,51,1,404
2014-01-30,32,51,5,404
2014-02-03,32,51,4,404
2014-01-29,32,51,1,404
2014-01-28,32,51,4,404
2012-01-11,32,51,2,404
2014-01-27,32,51,1,404
2014-01-26,32,51,1,404
2014-01-22,32,51,2,404
2012-01-18,32,51,1,404
2014-01-11,32,51,1,404
2014-01-09,32,51,4,404
2012-02-02,32,51,17,404
2013-12-05,32,51,1,404
2013-12-09,32,51,8,404
2013-12-08,32,51,2,404
2013-12-03,32,51,26,404
2013-11-20,32,51,1,404
2013-10-24,32,51,1,404
2012-02-13,32,51,3,404
2012-02-14,32,51,2,404
2013-09-23,32,51,1,404
2013-03-22,32,51,1,404
2012-02-18,32,51,1,404
2012-02-20,32,51,2,404
2013-03-23,32,51,9,404
2013-03-13,32,51,2,404
2012-02-24,32,51,4,404
2012-02-22,32,51,1,404
2013-03-10,32,51,5,404
2013-02-24,32,51,3,404
2013-02-20,32,51,2,404
2012-03-01,32,51,1,404
2013-02-13,32,51,1,404
2013-02-12,32,51,1,404
2012-10-05,32,51,2,404
2012-10-08,32,51,3,404
2013-02-01,32,51,2,404
2012-10-17,32,51,2,404
2013-01-19,32,51,2,404
2013-01-17,32,51,2,404
2013-01-10,32,51,2,404
2012-12-30,32,51,5,404
2012-11-10,32,51,6,404
2012-12-28,32,51,2,404
2012-11-12,32,51,1,404
2012-11-24,32,51,1,404
2012-12-15,32,51,3,404
2012-12-22,32,51,7,404
2012-12-17,32,51,11,404
2012-11-03,32,51,2,404
2012-12-26,32,51,5,404
2012-12-20,32,51,2,404
2012-10-06,32,51,6,404
2012-04-01,32,51,2,404
2012-10-26,32,51,4,404
2013-01-30,32,51,2,404
2012-02-25,32,51,2,404
2013-03-20,32,51,1,404
2012-01-26,32,51,1,404
2012-02-23,32,51,1,404
2013-02-06,32,51,10,404
2012-01-16,32,51,2,404
2013-10-10,32,51,1,404
2012-02-17,32,51,3,404
2014-01-25,32,51,2,404
2012-01-22,32,51,1,404
2014-01-07,32,51,2,404
2012-01-13,32,51,1,404
2012-02-12,32,51,8,404
2012-02-11,32,51,9,404
2013-11-24,32,51,2,404
2012-02-10,32,51,3,404
2012-02-09,32,51,2,404
2012-02-21,32,51,1,404
2013-11-10,32,51,2,404
2013-01-03,32,51,1,404
2012-02-08,32,51,3,404
2014-02-04,32,51,5,404
2012-10-13,32,51,1,404
2013-03-24,32,51,1,404
2014-01-03,32,51,12,404
2013-02-09,32,51,2,404
2012-01-07,32,51,2,404
2012-01-27,32,51,1,404
2013-10-12,32,51,2,404
2013-10-18,32,51,4,404
2013-10-21,32,51,1,404
2013-10-11,32,51,1,404
2012-10-28,32,51,1,404
2012-12-27,32,51,3,404
2014-01-12,32,51,1,404
2012-03-12,32,51,1,404
2012-10-27,32,51,4,404
2012-11-04,32,51,1,404
2012-01-17,32,51,2,404
2012-02-06,32,51,2,404
2012-02-01,32,51,1,404
2013-12-15,32,51,1,404
2014-03-10,32,51,1,404
2012-12-06,32,51,1,404
2012-01-15,32,51,1,404
2012-12-19,32,51,3,404
2012-11-11,32,51,2,404
2012-12-08,32,51,6,404
2012-01-12,32,51,2,404
2014-04-12,32,51,1,404
2012-11-09,32,51,2,404
2012-12-10,32,51,4,404
2012-12-12,32,51,1,404
2012-01-08,32,51,1,404
2014-02-02,32,51,3,404
2012-12-16,32,51,2,404
2012-12-11,32,51,12,404
2012-12-09,32,51,7,404
2014-02-21,32,51,3,404
2012-12-18,32,51,5,404
2012-12-24,32,51,2,404
2012-02-27,32,51,1,404
2012-12-23,32,51,2,404
2012-12-31,32,51,1,404
2012-12-13,32,51,3,404
2014-10-02,32,51,1,404
2014-02-18,32,51,1,404
2012-11-02,32,51,1,404
2013-01-06,32,51,1,404
2013-01-11,32,51,1,404
2013-01-31,32,51,1,404
2013-01-29,32,51,2,404
2013-02-07,32,51,1,404
2012-03-21,32,51,1,404
2013-02-10,32,51,1,404
2013-02-22,32,51,2,404
2012-02-26,32,51,1,404
2013-03-11,32,51,3,404
2012-02-19,32,51,1,404
2013-02-23,32,51,3,404
2013-03-21,32,51,2,404
2012-05-30,32,58,3,1024
2013-01-10,32,58,1,1024
2012-05-14,32,58,4,1024
2013-01-14,32,58,2,1024
2013-02-23,32,58,2,1024
2013-03-03,32,58,4,1024
2012-04-18,32,58,10,1024
2013-04-11,32,58,1,1024
2013-04-16,32,58,1,1024
2013-04-26,32,58,1,1024
2013-05-05,32,58,6,1024
2013-05-04,32,58,1,1024
2013-05-10,32,58,8,1024
2012-02-26,32,58,1,1024
2013-06-07,32,58,1,1024
2013-06-09,32,58,1,1024
2013-06-13,32,58,2,1024
2014-03-24,32,58,3,1024
2014-04-03,32,58,1,1024
2014-04-26,32,58,2,1024
2014-05-21,32,58,1,1024
2014-06-06,32,58,9,1024
2014-06-25,32,58,4,1024
2014-06-30,32,58,2,1024
2014-07-10,32,58,1,1024
2014-07-18,32,58,1,1024
2014-07-26,32,58,1,1024
2014-07-19,32,58,1,1024
2014-06-18,32,58,1,1024
2014-06-27,32,58,1,1024
2014-06-28,32,58,1,1024
2014-07-07,32,58,3,1024
2014-07-12,32,58,1,1024
2014-07-22,32,58,3,1024
2014-05-07,32,58,2,1024
2014-06-20,32,58,1,1024
2014-06-15,32,58,1,1024
2014-06-13,32,58,1,1024
2014-06-12,32,58,1,1024
2014-06-01,32,58,1,1024
2014-06-08,32,58,8,1024
2013-05-24,32,58,1,1024
2014-05-23,32,58,2,1024
2013-05-31,32,58,2,1024
2014-05-13,32,58,1,1024
2014-05-01,32,58,1,1024
2013-06-10,32,58,1,1024
2014-04-30,32,58,2,1024
2013-06-15,32,58,9,1024
2014-04-12,32,58,2,1024
2013-06-20,32,58,1,1024
2014-04-05,32,58,2,1024
2013-06-24,32,58,1,1024
2014-03-26,32,58,1,1024
2013-06-29,32,58,1,1024
2013-06-27,32,58,3,1024
2014-03-23,32,58,2,1024
2014-03-22,32,58,1,1024
2014-03-10,32,58,3,1024
2013-07-04,32,58,2,1024
2013-08-25,32,58,4,1024
2013-07-10,32,58,1,1024
2013-08-31,32,58,8,1024
2013-08-17,32,58,8,1024
2013-07-17,32,58,3,1024
2013-08-08,32,58,3,1024
2013-07-25,32,58,1,1024
2013-08-07,32,58,3,1024
2013-07-20,32,58,2,1024
2013-07-21,32,58,1,1024
2013-07-18,32,58,1,1024
2013-07-15,32,58,2,1024
2013-07-11,32,58,3,1024
2013-07-23,32,58,2,1024
2013-07-06,32,58,2,1024
2013-07-03,32,58,2,1024
2014-03-11,32,58,1,1024
2013-06-30,32,58,1,1024
2013-06-28,32,58,1,1024
2013-09-02,32,58,4,1024
2014-03-29,32,58,3,1024
2013-06-26,32,58,1,1024
2013-06-23,32,58,6,1024
2014-04-02,32,58,1,1024
2013-06-19,32,58,1,1024
2014-05-04,32,58,1,1024
2013-06-03,32,58,8,1024
2013-05-28,32,58,3,1024
2013-05-21,32,58,4,1024
2014-05-18,32,58,1,1024
2013-05-19,32,58,1,1024
2013-05-18,32,58,3,1024
2013-05-16,32,58,2,1024
2012-02-24,32,58,1,1024
2013-05-14,32,58,1,1024
2013-05-11,32,58,1,1024
2013-05-08,32,58,1,1024
2013-05-07,32,58,3,1024
2012-02-28,32,58,1,1024
2012-03-02,32,58,8,1024
2012-03-03,32,58,3,1024
2013-05-01,32,58,2,1024
2012-03-06,32,58,2,1024
2013-05-03,32,58,1,1024
2013-04-27,32,58,2,1024
2013-04-21,32,58,8,1024
2013-04-20,32,58,3,1024
2012-03-14,32,58,3,1024
2013-04-17,32,58,1,1024
2013-04-15,32,58,2,1024
2012-03-18,32,58,3,1024
2013-04-13,32,58,4,1024
2013-04-04,32,58,1,1024
2012-03-30,32,58,1,1024
2012-03-31,32,58,7,1024
2012-04-02,32,58,3,1024
2013-04-29,32,58,4,1024
2013-03-31,32,58,2,1024
2013-03-28,32,58,1,1024
2013-03-27,32,58,4,1024
2013-03-18,32,58,1,1024
2013-03-19,32,58,1,1024
2013-03-16,32,58,17,1024
2013-03-14,32,58,2,1024
2012-04-16,32,58,2,1024
2012-04-21,32,58,1,1024
2013-03-05,32,58,6,1024
2012-04-23,32,58,1,1024
2012-04-30,32,58,10,1024
2013-02-26,32,58,1,1024
2013-03-01,32,58,2,1024
2013-02-24,32,58,1,1024
2013-02-16,32,58,5,1024
2013-02-19,32,58,1,1024
2012-05-08,32,58,1,1024
2013-02-02,32,58,2,1024
2013-02-09,32,58,5,1024
2012-05-11,32,58,3,1024
2013-02-05,32,58,6,1024
2013-01-31,32,58,2,1024
2013-02-01,32,58,1,1024
2012-05-18,32,58,3,1024
2013-01-29,32,58,2,1024
2012-05-20,32,58,4,1024
2013-02-25,32,58,1,1024
2014-06-11,32,58,1,1024
2013-01-28,32,58,2,1024
2013-01-24,32,58,2,1024
2013-01-23,32,58,2,1024
2012-05-28,32,58,1,1024
2013-01-18,32,58,4,1024
2013-01-13,32,58,3,1024
2013-01-16,32,58,4,1024
2012-06-03,32,58,1,1024
2012-06-05,32,58,4,1024
2013-01-07,32,58,2,1024
2013-01-06,32,58,8,1024
2013-01-05,32,58,4,1024
2012-06-11,32,58,9,1024
2012-12-29,32,58,1,1024
2012-12-28,32,58,2,1024
2012-12-20,32,58,1,1024
2012-06-15,32,58,5,1024
2012-12-18,32,58,1,1024
2013-01-04,32,58,1,1024
2012-12-13,32,58,1,1024
2012-12-11,32,58,4,1024
2012-12-09,32,58,5,1024
2012-12-06,32,58,4,1024
2012-06-28,32,58,1,1024
2012-12-05,32,58,5,1024
2012-12-04,32,58,2,1024
2013-01-17,32,58,3,1024
2013-01-20,32,58,4,1024
2013-01-21,32,58,3,1024
2012-05-27,32,58,3,1024
2012-09-01,32,58,11,1024
2012-08-27,32,58,1,1024
2012-07-12,32,58,6,1024
2012-07-15,32,58,10,1024
2012-07-07,32,58,3,1024
2012-08-12,32,58,1,1024
2012-07-21,32,58,6,1024
2012-08-10,32,58,5,1024
2013-02-03,32,58,7,1024
2012-08-06,32,58,2,1024
2012-07-27,32,58,1,1024
2013-02-17,32,58,2,1024
2012-08-02,32,58,8,1024
2012-08-17,32,58,5,1024
2012-08-03,32,58,1,1024
2012-08-11,32,58,2,1024
2013-03-20,32,58,9,1024
2012-07-22,32,58,1,1024
2012-05-06,32,58,1,1024
2013-02-20,32,58,10,1024
2012-05-05,32,58,3,1024
2013-03-30,32,58,1,1024
2013-02-28,32,58,2,1024
2012-08-05,32,58,11,1024
2012-07-10,32,58,3,1024
2013-03-08,32,58,7,1024
2012-08-09,32,58,2,1024
2013-01-26,32,58,1,1024
2012-09-02,32,58,8,1024
2012-07-20,32,58,1,1024
2012-08-13,32,58,2,1024
2012-07-13,32,58,9,1024
2012-06-27,32,58,1,1024
2012-06-12,32,58,2,1024
2012-07-02,32,58,10,1024
2013-04-01,32,58,2,1024
2012-12-02,32,58,8,1024
2012-08-24,32,58,10,1024
2012-12-21,32,58,1,1024
2012-06-14,32,58,1,1024
2013-04-12,32,58,1,1024
2012-06-16,32,58,2,1024
2012-06-10,32,58,4,1024
2013-04-19,32,58,2,1024
2012-03-17,32,58,1,1024
2012-08-19,32,58,5,1024
2012-12-15,32,58,2,1024
2012-06-06,32,58,9,1024
2012-06-04,32,58,1,1024
2012-03-11,32,58,2,1024
2012-06-23,32,58,5,1024
2012-12-08,32,58,3,1024
2012-06-01,32,58,1,1024
2012-06-25,32,58,1,1024
2012-12-27,32,58,2,1024
2012-05-29,32,58,3,1024
2013-05-06,32,58,2,1024
2012-12-07,32,58,4,1024
2012-06-30,32,58,5,1024
2013-04-30,32,58,3,1024
2012-05-25,32,58,1,1024
2012-07-01,32,58,2,1024
2012-05-21,32,58,1,1024
2013-05-17,32,58,1,1024
2012-08-16,32,58,5,1024
2012-05-19,32,58,1,1024
2012-07-17,32,58,4,1024
2012-07-05,32,58,1,1024
2012-05-15,32,58,1,1024
2012-08-08,32,58,4,1024
2012-07-31,32,58,3,1024
2012-05-13,32,58,3,1024
2013-02-10,32,58,3,1024
2012-07-25,32,58,1,1024
2012-05-09,32,58,1,1024
2012-08-01,32,58,4,1024
2012-07-30,32,58,3,1024
2012-05-01,32,58,11,1024
2014-04-13,32,58,6,1024
2012-04-27,32,58,2,1024
2012-07-29,32,58,9,1024
2012-08-07,32,58,5,1024
2012-04-22,32,58,2,1024
2013-04-05,32,58,6,1024
2012-07-28,32,58,9,1024
2013-01-01,32,58,2,1024
2012-07-23,32,58,5,1024
2012-07-18,32,58,3,1024
2012-04-12,32,58,1,1024
2012-04-09,32,58,1,1024
2012-04-07,32,58,2,1024
2012-04-06,32,58,1,1024
2012-04-05,32,58,4,1024
2012-03-27,32,58,1,1024
2013-08-24,32,58,2,1024
2013-07-26,32,58,5,1024
2012-04-04,32,58,1,1024
2012-08-18,32,58,2,1024
2012-04-03,32,58,2,1024
2012-03-29,32,58,2,1024
2012-08-26,32,58,2,1024
2012-03-24,32,58,7,1024
2013-08-23,32,58,2,1024
2013-07-14,32,58,2,1024
2012-08-25,32,58,5,1024
2012-07-04,32,58,5,1024
2012-03-12,32,58,5,1024
2012-03-09,32,58,1,1024
2012-03-08,32,58,3,1024
2013-03-24,32,58,3,1024
2012-03-07,32,58,1,1024
2014-03-07,32,58,2,1024
2013-07-02,32,58,3,1024
2012-06-26,32,58,2,1024
2012-02-29,32,58,1,1024
2014-03-31,32,58,1,1024
2012-02-27,32,58,1,1024
2012-06-24,32,58,3,1024
2012-02-25,32,58,2,1024
2012-12-19,32,58,2,1024
2012-12-16,32,58,5,1024
2012-02-22,32,58,4,1024
2012-06-17,32,58,1,1024
2012-02-20,32,58,1,1024
2012-02-19,32,58,5,1024
2012-02-18,32,58,1,1024
2012-02-17,32,58,12,1024
2012-02-14,32,58,1,1024
2014-04-19,32,58,4,1024
2012-02-13,32,58,1,1024
2012-02-15,32,58,2,1024
2012-02-11,32,58,9,1024
2012-02-06,32,58,2,1024
2012-02-03,32,58,1,1024
2012-02-02,32,58,4,1024
2012-02-01,32,58,5,1024
2012-01-29,32,58,5,1024
2012-01-26,32,58,6,1024
2012-01-21,32,58,1,1024
2012-01-19,32,58,1,1024
2012-01-17,32,58,3,1024
2012-01-13,32,58,4,1024
2012-01-15,32,58,6,1024
2012-01-14,32,58,1,1024
2012-01-11,32,58,4,1024
2012-01-07,32,58,2,1024
2012-01-03,32,58,3,1024
2012-01-01,32,58,8,1024
2012-01-22,32,58,3,1024
2013-03-23,32,58,1,1024
2012-01-24,32,58,4,1024
2012-01-27,32,58,3,1024
2012-08-14,32,58,2,1024
2012-01-02,32,58,1,1024
2012-01-08,32,58,2,1024
2012-01-04,32,58,2,1024
2012-01-28,32,58,1,1024
2012-02-07,32,58,4,1024
2012-06-13,32,58,4,1024
2012-06-07,32,58,2,1024
2012-12-30,32,58,4,1024
2012-02-05,32,58,1,1024
2013-05-12,32,58,2,1024
2012-01-12,32,58,1,1024
2012-02-12,32,58,1,1024
2012-10-11,32,86,1,163
2012-06-01,32,86,3,163
2013-01-25,32,86,7,163
2013-03-29,32,86,1,163
2013-05-31,32,86,1,163
2012-10-24,32,86,1,163
2012-08-17,32,86,1,163
2012-01-07,32,86,2,163
2012-07-12,32,86,3,163
2012-03-02,32,86,2,163
2012-06-28,32,86,1,163
2012-04-05,32,86,1,163
2012-12-29,32,86,1,163
2013-04-11,32,86,2,163
2012-05-25,32,86,3,163
2013-05-02,32,86,1,163
2013-05-07,32,86,4,163
2012-05-19,32,86,10,163
2013-02-03,32,86,2,163
2012-05-28,32,86,1,163
2013-02-25,32,86,1,163
2012-06-09,32,86,3,163
2012-05-31,32,86,1,163
2012-10-05,32,86,2,163
2012-02-22,32,86,1,163
2012-10-12,32,86,1,163
2012-09-14,32,86,1,163
2012-09-12,32,86,1,163
2012-08-30,32,86,1,163
2012-08-31,32,86,3,163
2012-09-09,32,86,3,163
2012-08-11,32,86,1,163
2012-09-17,32,86,2,163
2012-08-13,32,86,3,163
2012-08-10,32,86,2,163
2012-07-28,32,86,1,163
2012-09-23,32,86,1,163
2012-09-24,32,86,2,163
2012-10-01,32,86,1,163
2012-07-21,32,86,1,163
2012-06-30,32,86,1,163
2012-07-04,32,86,4,163
2012-10-22,32,86,1,163
2012-07-19,32,86,3,163
2012-07-03,32,86,4,163
2012-07-02,32,86,2,163
2012-03-04,32,86,1,163
2012-04-04,32,86,3,163
2012-06-18,32,86,1,163
2013-02-26,32,86,1,163
2012-06-15,32,86,2,163
2012-04-14,32,86,2,163
2012-05-29,32,86,2,163
2013-04-06,32,86,1,163
2012-05-12,32,86,3,163
2012-05-24,32,86,1,163
2012-05-16,32,86,1,163
2012-05-11,32,86,1,163
2012-05-05,32,86,1,163
2012-05-30,32,86,1,163
2012-04-16,32,86,5,163
2012-03-21,32,86,2,163
2012-08-01,32,86,1,163
2012-07-13,32,86,1,163
2012-08-02,32,86,3,163
2012-08-20,32,86,4,163
2012-09-15,32,86,1,163
2013-05-06,32,86,1,163
2012-05-21,32,86,4,163
2013-04-25,32,86,1,163
2013-05-05,32,86,1,163
2013-04-08,32,86,1,163
2013-03-27,32,86,1,163
2013-03-21,32,86,2,163
2013-03-16,32,86,5,163
2013-03-15,32,86,1,163
2012-12-02,32,86,2,163
2012-10-10,32,86,1,163
2012-09-25,32,86,2,163
2012-10-13,32,86,7,163
2012-11-09,32,86,1,163
2013-02-18,32,93,2,1192
2013-01-30,32,93,1,1192
2013-01-27,32,93,5,1192
2013-01-21,32,93,3,1192
2013-01-17,32,93,1,1192
2013-01-12,32,93,4,1192
2013-01-13,32,93,1,1192
2013-01-02,32,93,2,1192
2012-12-22,32,93,5,1192
2012-12-18,32,93,3,1192
2012-12-21,32,93,1,1192
2012-12-16,32,93,12,1192
2012-12-12,32,93,8,1192
2012-12-08,32,93,10,1192
2012-12-06,32,93,3,1192
2012-11-22,32,93,4,1192
2012-11-21,32,93,1,1192
2012-11-11,32,93,1,1192
2012-11-10,32,93,2,1192
2012-01-21,32,93,1,1192
2012-01-28,32,93,1,1192
2012-11-07,32,93,2,1192
2012-11-06,32,93,5,1192
2012-04-19,32,93,1,1192
2012-10-14,32,93,1,1192
2012-10-09,32,93,5,1192
2012-04-30,32,93,1,1192
2012-05-02,32,93,5,1192
2012-10-02,32,93,2,1192
2012-10-04,32,93,3,1192
2012-10-01,32,93,11,1192
2012-05-07,32,93,2,1192
2012-09-28,32,93,4,1192
2012-09-29,32,93,9,1192
2012-09-23,32,93,2,1192
2012-09-18,32,93,1,1192
2012-05-31,32,93,2,1192
2012-09-19,32,93,2,1192
2012-09-16,32,93,9,1192
2012-06-02,32,93,14,1192
2012-06-03,32,93,14,1192
2012-09-07,32,93,3,1192
2012-08-24,32,93,16,1192
2012-06-11,32,93,4,1192
2012-06-14,32,93,5,1192
2012-08-28,32,93,2,1192
2012-09-17,32,93,22,1192
2012-08-29,32,93,4,1192
2012-08-26,32,93,16,1192
2012-06-18,32,93,9,1192
2012-08-23,32,93,11,1192
2012-08-18,32,93,4,1192
2012-08-19,32,93,6,1192
2012-06-23,32,93,9,1192
2012-08-31,32,93,11,1192
2012-06-26,32,93,7,1192
2012-01-29,32,93,2,1192
2012-06-27,32,93,9,1192
2012-08-12,32,93,4,1192
2012-08-09,32,93,3,1192
2012-08-08,32,93,4,1192
2012-08-05,32,93,1,1192
2012-07-03,32,93,2,1192
2012-08-03,32,93,8,1192
2012-07-30,32,93,7,1192
2012-09-06,32,93,4,1192
2012-07-29,32,93,1,1192
2012-07-20,32,93,2,1192
2012-07-25,32,93,4,1192
2012-07-24,32,93,2,1192
2012-07-06,32,93,3,1192
2012-06-29,32,93,5,1192
2012-06-28,32,93,13,1192
2012-06-20,32,93,9,1192
2012-06-09,32,93,5,1192
2012-06-01,32,93,16,1192
2012-05-12,32,93,6,1192
2012-05-11,32,93,23,1192
2012-04-26,32,93,4,1192
2012-08-07,32,93,4,1192
2012-06-15,32,93,5,1192
2012-06-22,32,93,14,1192
2012-08-17,32,93,5,1192
2012-07-02,32,93,11,1192
2012-06-17,32,93,3,1192
2012-09-09,32,93,4,1192
2012-04-20,32,93,4,1192
2012-05-29,32,93,2,1192
2012-05-04,32,93,2,1192
2012-09-20,32,93,2,1192
2012-11-14,32,93,1,1192
2013-01-11,32,93,3,1192
2013-02-03,32,93,4,1192
2013-02-10,32,93,3,1192
2013-01-24,32,93,20,1192
2013-01-19,32,93,2,1192
2012-12-23,32,93,7,1192
2012-12-14,32,93,1,1192
2012-12-20,32,93,6,1192
2012-12-04,32,93,2,1192
2012-12-11,32,93,2,1192
2012-11-17,32,93,2,1192
2012-11-26,32,93,2,1192
2012-11-08,32,93,3,1192
2012-10-27,32,93,1,1192
2012-01-07,32,93,8,1192
2012-02-07,32,93,4,1192
2012-11-04,32,93,2,1192
2012-09-26,32,93,1,1192
2012-04-22,32,93,2,1192
2012-05-06,32,93,9,1192
2012-05-01,32,93,2,1192
2012-05-08,32,93,4,1192
2012-04-28,32,93,2,1192
2012-09-25,32,93,31,1192
2012-05-13,32,93,2,1192
2012-09-11,32,93,9,1192
2012-09-15,32,93,4,1192
2012-06-04,32,93,16,1192
2012-06-07,32,93,22,1192
2012-05-27,32,93,8,1192
2012-06-05,32,93,4,1192
2012-08-30,32,93,4,1192
2012-09-02,32,93,1,1192
2012-08-11,32,93,3,1192
2012-08-21,32,93,2,1192
2012-06-24,32,93,1,1192
2012-06-13,32,93,7,1192
2012-08-13,32,93,11,1192
2012-07-04,32,93,14,1192
2012-06-30,32,93,6,1192
2012-07-28,32,93,16,1192
2012-09-03,32,93,11,1192
2012-08-10,32,93,3,1192
2012-08-01,32,93,1,1192
2012-07-08,32,93,7,1192
2012-07-13,32,93,1,1192
2012-07-23,32,93,10,1192
2012-07-21,32,93,9,1192
2012-07-26,32,93,9,1192
2012-07-31,32,93,1,1192
2012-07-27,32,93,22,1192
2012-07-09,32,93,6,1192
2012-07-07,32,93,40,1192
2012-10-21,32,93,2,1192
2012-07-05,32,93,5,1192
2012-08-02,32,93,7,1192
2012-08-04,32,93,2,1192
2012-07-01,32,93,7,1192
2012-08-16,32,93,11,1192
2012-06-25,32,93,1,1192
2012-08-14,32,93,10,1192
2012-06-21,32,93,3,1192
2012-06-16,32,93,6,1192
2012-08-25,32,93,7,1192
2012-06-08,32,93,7,1192
2012-09-12,32,93,6,1192
2012-06-06,32,93,5,1192
2012-09-08,32,93,7,1192
2012-09-05,32,93,2,1192
2012-09-13,32,93,5,1192
2012-10-05,32,93,1,1192
2012-05-28,32,93,13,1192
2012-09-14,32,93,3,1192
2012-05-26,32,93,6,1192
2012-09-21,32,93,1,1192
2012-09-24,32,93,10,1192
2012-09-27,32,93,4,1192
2012-05-05,32,93,6,1192
2012-09-30,32,93,20,1192
2012-10-06,32,93,11,1192
2012-10-11,32,93,15,1192
2012-10-08,32,93,7,1192
2012-10-10,32,93,10,1192
2012-04-27,32,93,9,1192
2012-10-13,32,93,50,1192
2012-10-24,32,93,2,1192
2012-10-15,32,93,2,1192
2012-04-25,32,93,2,1192
2012-04-24,32,93,2,1192
2012-09-01,32,93,4,1192
2012-05-09,32,93,8,1192
2012-10-25,32,93,8,1192
2012-11-02,32,93,2,1192
2012-01-02,32,93,2,1192
2012-11-20,32,93,8,1192
2012-11-09,32,93,4,1192
2012-12-17,32,93,1,1192
2013-01-16,32,93,2,1192
2013-02-09,32,93,3,1192
2013-02-11,32,93,2,1192
2012-08-06,32,93,19,1192
2014-07-18,33,9,95,101586
2014-08-04,33,9,59,101586
2014-08-12,33,9,77,101586
2014-08-20,33,9,51,101586
2014-08-24,33,9,175,101586
2014-09-10,33,9,100,101586
2014-09-20,33,9,30,101586
2014-09-26,33,9,8,101586
2014-10-23,33,9,44,101586
2014-10-30,33,9,43,101586
2014-10-29,33,9,12,101586
2014-10-28,33,9,44,101586
2014-10-27,33,9,90,101586
2014-10-26,33,9,112,101586
2014-10-25,33,9,60,101586
2014-10-24,33,9,57,101586
2014-10-22,33,9,67,101586
2014-10-21,33,9,53,101586
2014-10-20,33,9,100,101586
2014-10-18,33,9,85,101586
2014-10-17,33,9,66,101586
2014-10-06,33,9,134,101586
2014-09-27,33,9,80,101586
2014-09-25,33,9,60,101586
2014-09-24,33,9,24,101586
2014-09-23,33,9,61,101586
2014-09-22,33,9,72,101586
2014-09-21,33,9,157,101586
2014-09-19,33,9,41,101586
2014-09-18,33,9,41,101586
